---
料理
料理-中間素材
バレンタイン チョコレート,5,料理(焼く),料理_0.0,砂糖/ラム/カカオ
ギリ チョコレート,5,料理(焼く),料理_0.0,カカオ/ラム/砂糖/ミルク/愛のかけらx5
ラブ チョコレート,5,料理(焼く),料理_0.0,カカオ/ラム/砂糖/ミルク/愛のかけらx5
スペシャル マシュマロ,1,料理(焼く),料理_0.0,ゼラチン/とうもろこし/砂糖/ヘビの卵/愛のかけら
クリーミィ チョコレート,1,料理(焼く),料理_0.0,バレンタイン チョコレート/生クリームx3/愛のかけら/ハチミツ
カット スイカ,8,料理(切る),料理_1.0,スイカ
ショート ケーキ,4,料理(切る),料理_8.0,クリスマスケーキ
ショート ケーキ,8,料理(切る),料理_8.0,バースデイ ケーキ
ショート ケーキ,14,料理(切る),料理_8.0,ウェディング ケーキ
チョコレート ショート ケーキ,4,料理(切る),料理_10.0,チョコレートケーキ
リンゴ かき氷,3,料理(切る),料理_10.0,氷/リンゴ
イチゴ かき氷,3,料理(切る),料理_10.0,氷/イチゴ
イプス かき氷,3,料理(切る),料理_10.0,氷/ブラッド オブ イーゴ
ホット ケーキ,2,料理(焼く),料理_10.0,ブレッドミックス/ハチミツ/バター
わたあめ,3,料理(焼く),料理_12.0,砂糖x9/木の板材
チョコバナナ,2,料理(切る),料理_12.0,バナナ/カカオ/砂糖/生クリーム
チョコ アイスクリーム,3,料理(切る),料理_14.0,氷/生クリーム/ミルク/砂糖/カカオ
ソーダ アイスクリーム,3,料理(切る),料理_14.0,氷/生クリーム/ミルク/砂糖/炭酸水
クッキー,3,料理(焼く),料理_15.0,クッキーミックス
お化けクッキー,3,料理(焼く),料理_15.0,かぼちゃ/クッキーミックス
グミ,5,料理(焼く),料理_15.0,ゼラチン/ミニ ウォーター ボトル/ハチミツ
バナナ クレープ,2,料理(焼く),料理_16.0,パン生地/生クリーム/バナナ
チョコレート クレープ,2,料理(焼く),料理_16.0,パン生地/生クリーム/カカオ/砂糖
串だんご（みたらし）,3,料理(焼く),料理_16.0,もち/竹串x3/砂糖/醤油/小麦粉
串だんご（餡）,3,料理(焼く),料理_16.0,もち/竹串x3/砂糖/餡
串だんご（ごま）,3,料理(焼く),料理_16.0,もち/砂糖/竹串x3/醤油/小麦粉/ごま
バニラ ソフトクリーム,3,料理(切る),料理_18.0,氷/生クリーム/ミルク/砂糖/ヘビの卵/クッキーミックス
チョコ ソフトクリーム,3,料理(切る),料理_18.0,氷/生クリーム/ミルク/砂糖/カカオ/クッキーミックス
メロン ソフトクリーム,3,料理(切る),料理_18.0,氷/生クリーム/ミルク/砂糖/メロン/クッキーミックス
チョコレート パフェ,2,料理(切る),料理_20.0,生クリーム/ミルク/砂糖/カカオ
抹茶 パフェ,2,料理(切る),料理_20.0,生クリーム/ミルク/砂糖/茶葉
フルーツ パンチ,1,料理(切る),料理_20.0,カットスイカ/リンゴ/オレンジ/イチゴ/バナナ/砂糖/炭酸水
リンゴ グミ,5,料理(焼く),料理_20.0,ゼラチン/砂糖/ハチミツ/リンゴ/ミニ ウォーター ボトル
グレープゼリー,3,料理(焼く),料理_25.0,ゼラチン/グレープx3/砂糖/ミニ ウォーター ボトル
ぜんざい,1,料理(焼く),料理_28.0,もち/ミニ ウォーター ボトル/餡x2/塩
スウィート キャンディー,3,料理(焼く),料理_30.0,砂糖x10/ハチミツx5
リンゴゼリー,3,料理(焼く),料理_30.0,ゼラチン/砂糖/ミニ ウォーター ボトル/リンゴx3
スティック スイカ,1,料理(切る),料理_30.0,カット スイカ/氷x2/砂糖/カカオ/木の幹
リンゴ飴,1,料理(焼く),料理_33.0,リンゴ/ハチミツ/砂糖
大福,1,料理(焼く),料理_34.0,もち/小麦粉/餡
イチゴ大福,1,料理(焼く),料理_34.0,もち/小麦粉/餡/イチゴ
草餅,1,料理(焼く),料理_34.0,もち/小麦粉/餡/ヨモギ
豆大福,1,料理(焼く),料理_34.0,もち/小麦粉/餡/大豆
桜餅,1,料理(焼く),料理_34.0,桜の葉/もち/餡/砂糖
プリン,2,料理(焼く),料理_35.0,ミルク/砂糖x3/ヘビの卵
クリスマスケーキ,1,料理(焼く),料理_40.0,ブレッドミックスx5/イチゴ
ポップコーン,2,料理(焼く),料理_40.0,とうもろこしの種x10/オリーブ オイル/塩
かぼちゃプリン,2,料理(焼く),料理_41.0,かぼちゃ/ミルク/砂糖x3/生クリーム/ヘビの卵
チョコレートケーキ,1,料理(焼く),料理_43.0,ブレッドミックスx5/カカオ/砂糖
ブッシュ ド ノエル,1,料理(焼く),料理_45.0,ブレッドミックスx5/カカオ/生クリーム
タイヤキ,4,料理(焼く),料理_45.0,小麦粉x2/ブレッドミックス/ヘビの卵/ミルク/砂糖/餡/タイヤキ メーカー(※1)
バースデイ ケーキ,1,料理(焼く),料理_50.0,ブレッドミックスx7/リンゴ/グレープ/バナナ/イチゴ
イチゴのババロア,2,料理(焼く),料理_50.0,ゼラチン/ヘビの卵/砂糖/ミルク/イチゴx3
バナナのババロア,2,料理(焼く),料理_50.0,ゼラチン/ヘビの卵/砂糖/ミルク/バナナx3
プリンアラモード,2,料理(焼く),料理_59.0,ミルク/砂糖x3/生クリーム/ヘビの卵/イチゴ/グレープ/バナナ/リンゴ
ウェディング ケーキ,1,料理(焼く),料理_60.0,ブレッドミックスx15
シカせんべい,1,料理(焼く),料理_60.0,シカの角/臼/米ぬか/小麦粉
料理-下手物
ナマ目玉焼き,1,料理(焼く),料理_0.0,アイボール
サソリの姿焼き,1,料理(焼く),料理_0.0,サソリの死骸
コウモリ・ハツのつまみ,1,料理(切る),料理_5.0,塩/こしょう/酢/コウモリの心臓
動脈と静脈のスタミナ炒め,1,料理(焼く),料理_16.0,血管/こしょう/にんにく
耳たぶのカリカリ焼き,1,料理(焼く),料理_26.0,耳/塩/こしょう
レッド スープ,1,料理(焼く),料理_30.0,ボーン チップ/血/指/こしょう/塩,※要レシピ/<a href='http://www6.atpages.jp/mwm/?%A5%AF%A5%A8%A5%B9%A5%C8%2F%C6%C3%BC%EC%A5%EC%A5%B7%A5%D4#qbfc560c' target='_blank'>味の決め手は、あなたの一指</a>
レッド チリスープ,1,料理(焼く),料理_30.0,とうがらし/トマト/ミニ ウォーター ボトル/こしょう/塩/ボーン チップ/たまねぎ/熟成された肉
バグの鋏揚げ,3,料理(焼く),料理_35.0,バグズ シザー/塩/強力な消化液/小麦粉/オリーブ オイル
アリの佃煮,3,料理(焼く),料理_35.0,アリの足/砂糖x2/醤油x2/みりんx2
サソリの佃煮,5,料理(焼く),料理_42.0,大サソリの死骸/砂糖x2/醤油x2/みりんx2
アリの唐揚げ,3,料理(焼く),料理_42.0,アリの足/オリーブ オイル/塩
血管パスタ,1,料理(焼く),料理_53.0,血管/こしょう/にんにく/麺
熟成肉の香草焼き,1,料理(焼く),料理_65.0,熟成された肉/ハーブ/セージの葉/こしょう/にんにく/塩
熟成肉のグレープソース添え,1,料理(焼く),料理_82.0,熟成された肉/バター/グレープ/こしょう/砂糖/塩
五臓炒め,1,料理(焼く),料理_88.0,ライオンの腎臓/ヘビの肝臓/サルの脾臓/イヌの肺臓/ドラゴンの心臓/こしょう
料理-触媒
飼い葉,1,料理(切る),料理_0.0,わら/米ぬか/小麦/とうもろこし
ピクニック 休息セット,1,料理(切る),料理_0.0?,お握りx2/ミート サンドx2/タイヤキx3/ウォーターボトル
魚の餌,2,料理(切る),料理_1.0,白身魚の切り身
魚の餌,2,料理(切る),料理_1.0,ヘビの肉
料理-装飾品
エッグ トースト,1,料理(焼く),料理_0.0,こんがり トースト/目玉焼き
チーズ トースト,1,料理(焼く),料理_0.0,こんがり トースト/チーズ
ジャム トースト,1,料理(焼く),料理_0.0,こんがり トースト/イチゴジャム
料理-アセット品
スイカ（アセット）,1,料理(切る),料理_1.0,スイカ
オムライス（アセット）,1,料理(焼く),料理_33.0,ヘビの卵/たまねぎ/トマト/にんじん/ライス
クリスマスケーキ A,1,料理(焼く),料理_40.0,ブレッドミックスx5/イチゴ
クリスマスケーキ B,1,料理(焼く),料理_40.0,ブレッドミックスx5/イチゴ
チョコレートケーキ A,1,料理(焼く),料理_43.0,ブレッドミックスx5/カカオ/砂糖
チョコレートケーキ B,1,料理(焼く),料理_43.0,ブレッドミックスx5/カカオ/砂糖
うな重（アセット）,1,料理(切る),料理_77.0,ウナギの蒲焼/ライス/のり
大うな重（アセット）,1,料理(切る),料理_77.0,ウナギの蒲焼/ライス/のり
料理-クエ･イベント用
黒ごま アイス,1,料理(切る),料理_30.0,生クリームx2/砂糖x2/ごま/ミルク/コーン フレーク
シーフード リゾット,1,料理(焼く),料理_40.0,精米x5/ミニ ウォーター ボトルx5/とうもろこし/バター/シーフード ミックス
カルネ・ミートボール,5,料理(切る),料理_65.0,カルネの肉
シールロの刺身,1,料理(切る),料理_70.0,シールロの切り身x5
カルネ・スープ,1,料理(焼く),料理_75.0,カルネ ミートボールx10/ビスク にんにく/ビスク こしょう/ビスク 浄化水
モチ,1,料理(切る),料理_20.0,精米/塩/ウォーター ボトル
モチ,1,料理(切る),料理_20.0,精米/塩/ミニ ウォーター ボトルx2
魔よけモチ,1,料理(切る),料理_20.0,モチ/とうがらし/ヨモギ
醸造
醸造-調味料
醤油,5,醸造,醸造_40.0,大豆x5/小麦/塩/ウォーター ボトル
醸造-ジュース
リンゴ ジュース,2,醸造,醸造_0.0,砂糖/リンゴ
グレープ ジュース,2,醸造,醸造_5.0,砂糖/グレープ
オレンジ ジュース,2,醸造,醸造_5.0,砂糖/オレンジ
スイカ ジュース,2,醸造,醸造_8.0,カット スイカx3
イチゴ ミルク,2,醸造,醸造_10.0,砂糖/ミルク/イチゴ
炭酸水,2,醸造,醸造_10.0,ドライアイス/ミニ ウォーター ボトル
ピュア ジュース,1,醸造,醸造_10.0,カカオ/炭酸水/砂糖/愛のかけらx5
ピュア ドリンク,1,醸造,醸造_10.0,カカオ/炭酸水/砂糖/愛のかけらx5
ラムネ,1,醸造,醸造_15.0,空瓶/砂糖/ガラス玉/炭酸水
クリーム ソーダ,2,醸造,醸造_18.0,炭酸水/砂糖/生クリーム
バナナ ミルク,2,醸造,醸造_20.0,砂糖/ミルク/バナナ
トマトジュース,2,醸造,醸造_20.0,塩/トマト
ミックス ジュース,2,醸造,醸造_25.0,砂糖/リンゴ/グレープ/イチゴ/オレンジ
アイランド ブレンドジュース,2,醸造,醸造_28.0,リンゴ/グレープ/イチゴ/湧き水
カオス ウォーター,100,醸造,醸造_30.0,ミニ ウォーター ボトルx50/カオス ポーション
カオス ジュース,50,醸造,醸造_60.0,グレープx25/砂糖x25/カオス ポーション
カオス ミルク,50,醸造,醸造_60.0,砂糖x25/バナナx25/ミルクx25/カオス ポーション
ラッシー,2,醸造,醸造_65.0,ミルク/砂糖/アルビーズの天然水/ソウル オブ シルクロード,,5
オレンジ シェイク,2,醸造,醸造_65.0,オレンジ/ミルク/生クリーム/砂糖/氷
ロイヤル ミルク,2,醸造,醸造_70.0,ハチミツ/ロイヤルゼリー/ミルク,※要レシピ/<a href='http://moewiki.usamimi.info/index.php?%A5%AF%A5%A8%A5%B9%A5%C8%2F%C6%C3%BC%EC%A5%EC%A5%B7%A5%D4#t18bc56d' target='_blank'>殺人蜂の駆除</a>
ミルク ココア,2,醸造,醸造_75.0,カカオ/ミルク/砂糖/ウォーター ボトル
野菜 ジュース,2,醸造,醸造_80.0,にんじん/キャベツ/ほうれん草/トマト/リンゴ/オレンジ/ハチミツ
醸造-お茶
玄米茶,2,醸造,醸造_25.0,ウォーター ボトル/セージの葉/玄米x2
レッド ティ,2,醸造,醸造_34.0,ウォーター ボトル/セージの葉/砂糖/オリーブの実
コーヒー,2,醸造,醸造_42.0,ミニ ウォーター ボトル/コーヒー粉
アイス コーヒー,2,醸造,醸造_42.0,コーヒーx2/氷/生クリーム
コーヒー ミルク,2,醸造,醸造_42.0,コーヒーx2/ミルク
フレーバード ティ,2,醸造,醸造_47.0,ウォーター ボトル/セージの葉/砂糖/イチゴ
フレーバード ティ,2,醸造,醸造_47.0,ウォーター ボトル/セージの葉/砂糖/リンゴ
フレーバード ティ,2,醸造,醸造_47.0,ウォーター ボトル/セージの葉/砂糖/オレンジ
ミルク ティ,2,醸造,醸造_55.0,ミルク/セージの葉/砂糖
ウーロン ティ,2,醸造,醸造_60.0,ウォーター ボトル/古代樹の葉/ソウル オブ シルクロード
カオス ティ,50,醸造,醸造_60.0,ミニ ウォーター ボトルx25/セージの葉x25/砂糖x25/イチゴx25/カオス ポーション
フルーツ ティ,2,醸造,醸造_65.0,ハーブx2/砂糖/ウォーター ボトル/リンゴ/オレンジ/グレープ
セレモウニアル ティ,2,醸造,醸造_90.0,湧き水/茶葉x4/ソウル オブ ヤマト,,5
醸造-お酒
ビール,5,醸造,醸造_5.0,ミニ ウォーター ボトル/ホップ/麦芽
ラム,2,醸造,醸造_10.0,ミニ ウォーター ボトル/さとうきび
ワイン,2,醸造,醸造_30.0,ミニ ウォーター ボトル/グレープ
スパークリング ワイン,2,醸造,醸造_40.0,ミニ ウォーター ボトル/グレープ/ドライアイス
ウォッカ,2,醸造,醸造_50.0,ミニ ウォーター ボトル/とうもろこし/木炭
カオス カーディナル,50,醸造,醸造_60.0,ワインx25/カオス ポーション
ドブロク,2,醸造,醸造_70.0,ミニ ウォーター ボトル/精米/ソウル オブ ヤマト,,5
サマーナイト リカー,2,醸造,醸造_72.0,リンゴ/グレープ/イチゴ/ドブロク
醸造-特殊
練習用 ジュース,1,醸造,醸造_0.0,練習用 フルーツ
ネオク ビール,1,醸造,醸造_30.0,特製ホップ(試作品)/麦芽/ウォーター ボトル
醸造-その他
鍛冶
鍛冶-インゴット
練習用 インゴット,1,精錬,精錬_0.0,練習用 鉱石
カッパーインゴット,1,精錬,精錬_0.0,銅鉱石
ブロンズインゴット,1,精錬,精錬_5.5,銅鉱石/スズ
アイアンインゴット,1,精錬,精錬_10.5,鉄鉱石
スチールインゴット,1,精錬,精錬_15.5,鉄鉱石/黒炭
ブラスインゴット,2,精錬,精錬_15.5,銅鉱石x2/亜鉛
シルバーインゴット,1,精錬,精錬_20.5,銀鉱石
ゴールドインゴット,1,精錬,精錬_25.5,金鉱石
ミスリルインゴット,1,精錬,精錬_30.5,ミスリル鉱石
オリハルコンインゴット,1,精錬,精錬_35.5,オリハルコン鉱石
カリッザ インゴット,1,精錬,精錬_70.0,カリッザ鉱石x5
鍛冶-素材
練習用 矢尻,1,鍛冶,鍛冶_0.0,練習用 インゴット
銅の矢尻,7,鍛冶,鍛冶_0.0,カッパーインゴット
青銅の矢尻,7,鍛冶,鍛冶_0.5,ブロンズインゴット
鉄の矢尻,7,鍛冶,鍛冶_1.0,アイアンインゴット
鋼鉄の矢尻,7,鍛冶,鍛冶_1.5,スチールインゴット
銀の矢尻,7,鍛冶,鍛冶_2.0,シルバーインゴット
金の矢尻,7,鍛冶,鍛冶_2.5,ゴールドインゴット
ミスリルの矢尻,7,鍛冶,鍛冶_3.0,ミスリルインゴット
オリハルコンの矢尻,7,鍛冶,鍛冶_3.5,オリハルコンインゴット
ネジ,1,鍛冶,鍛冶_2.0,鉄の棒
鉄の棒,3,鍛冶,鍛冶_8.0,アイアンインゴット
鉄の棒,1,鍛冶,鍛冶_8.0,鉄屑x2
釘,5,鍛冶,鍛冶_8.0,鉄の棒
愛の珠,1,精錬,鍛冶_10.0,愛のかけらx5
ローラー,1,鍛冶,鍛冶_11.0,鉄の棒/アイアンインゴット
針金,5,鍛冶,鍛冶_15.0,鉄の棒/ローラーx2
アイアンインゴット,1,鍛冶,鍛冶_18.0,鉄の棒x5
石灰,10,精錬,鍛冶_20.0,ライム ストーン
ガラス,3,精錬,鍛冶_20.0,ガラス石
銅の鎖,5,鍛冶,鍛冶_21.0,カッパーインゴット/針金x10
青銅の鎖,5,鍛冶,鍛冶_22.0,ブロンズインゴット/針金x10
鉄の鎖,5,鍛冶,鍛冶_23.0,アイアンインゴット/針金x10
鋼鉄の鎖,5,鍛冶,鍛冶_24.0,スチールインゴット/針金x10
銀の鎖,5,鍛冶,鍛冶_25.0,シルバーインゴット/針金x10
金の鎖,5,鍛冶,鍛冶_26.0,ゴールドインゴット/針金x10
ミスリルの鎖,5,鍛冶,鍛冶_27.0,ミスリルインゴット/針金x10
オリハルコンの鎖,5,鍛冶,鍛冶_28.0,オリハルコンインゴット/針金x10
幻霧石,1,精錬,鍛冶_30.0,幻霧石の欠片x25
レンガ,5,精錬,鍛冶_30.0,粘土岩/泥/ミニ ウォーター ボトル
鋳物砂,1,鍛冶,鍛冶_35.0,鉄の棒/金物ヤスリ
バネ,1,鍛冶,鍛冶_35.0,ローラー/カッパーインゴット
